id,CATEGORY,SENTIMENT,SCORE,REVLEN
52013,0.11,0.08,0.5,0.31
52014,0.11,0.08,0.51,0.3
52015,0.11,0.08,0.52,0.29
52016,0.11,0.08,0.53,0.28
52017,0.11,0.08,0.54,0.27
52018,0.11,0.08,0.55,0.26
52019,0.11,0.08,0.56,0.25
52020,0.11,0.08,0.57,0.24
52021,0.11,0.08,0.58,0.23
52022,0.11,0.08,0.59,0.22
52023,0.11,0.08,0.6,0.21
52024,0.11,0.08,0.61,0.2
52025,0.11,0.08,0.62,0.19
52026,0.11,0.08,0.63,0.18
52027,0.11,0.08,0.64,0.17
52028,0.11,0.08,0.65,0.16
52029,0.11,0.08,0.66,0.15
52030,0.11,0.08,0.67,0.14
52031,0.11,0.08,0.68,0.13
52032,0.11,0.08,0.69,0.12
52033,0.11,0.08,0.7,0.11
52034,0.11,0.08,0.71,0.1
52035,0.11,0.08,0.72,0.09
52036,0.11,0.08,0.73,0.08
52037,0.11,0.08,0.74,0.07
52038,0.11,0.08,0.75,0.06
52039,0.11,0.08,0.76,0.05
52040,0.11,0.08,0.77,0.04
52041,0.11,0.08,0.78,0.03
52042,0.11,0.08,0.79,0.02
52043,0.11,0.08,0.8,0.01
52044,0.11,0.08,0.81,0.0
52045,0.11,0.09,0.0,0.8
52046,0.11,0.09,0.01,0.79
52047,0.11,0.09,0.02,0.78
52048,0.11,0.09,0.03,0.77
52049,0.11,0.09,0.04,0.76
52050,0.11,0.09,0.05,0.75
52051,0.11,0.09,0.06,0.74
52052,0.11,0.09,0.07,0.73
52053,0.11,0.09,0.08,0.72
52054,0.11,0.09,0.09,0.71
52055,0.11,0.09,0.1,0.7
52056,0.11,0.09,0.11,0.69
52057,0.11,0.09,0.12,0.68
52058,0.11,0.09,0.13,0.67
52059,0.11,0.09,0.14,0.66
52060,0.11,0.09,0.15,0.65
52061,0.11,0.09,0.16,0.64
52062,0.11,0.09,0.17,0.63
52063,0.11,0.09,0.18,0.62
52064,0.11,0.09,0.19,0.61
52065,0.11,0.09,0.2,0.6
52066,0.11,0.09,0.21,0.59
52067,0.11,0.09,0.22,0.58
52068,0.11,0.09,0.23,0.57
52069,0.11,0.09,0.24,0.56
52070,0.11,0.09,0.25,0.55
52071,0.11,0.09,0.26,0.54
52072,0.11,0.09,0.27,0.53
52073,0.11,0.09,0.28,0.52
52074,0.11,0.09,0.29,0.51
52075,0.11,0.09,0.3,0.5
52076,0.11,0.09,0.31,0.49
52077,0.11,0.09,0.32,0.48
52078,0.11,0.09,0.33,0.47
52079,0.11,0.09,0.34,0.46
52080,0.11,0.09,0.35,0.45
52081,0.11,0.09,0.36,0.44
52082,0.11,0.09,0.37,0.43
52083,0.11,0.09,0.38,0.42
52084,0.11,0.09,0.39,0.41
52085,0.11,0.09,0.4,0.4
52086,0.11,0.09,0.41,0.39
52087,0.11,0.09,0.42,0.38
52088,0.11,0.09,0.43,0.37
52089,0.11,0.09,0.44,0.36
52090,0.11,0.09,0.45,0.35
52091,0.11,0.09,0.46,0.34
52092,0.11,0.09,0.47,0.33
52093,0.11,0.09,0.48,0.32
52094,0.11,0.09,0.49,0.31
52095,0.11,0.09,0.5,0.3
52096,0.11,0.09,0.51,0.29
52097,0.11,0.09,0.52,0.28
52098,0.11,0.09,0.53,0.27
52099,0.11,0.09,0.54,0.26
52100,0.11,0.09,0.55,0.25
52101,0.11,0.09,0.56,0.24
52102,0.11,0.09,0.57,0.23
52103,0.11,0.09,0.58,0.22
52104,0.11,0.09,0.59,0.21
52105,0.11,0.09,0.6,0.2
52106,0.11,0.09,0.61,0.19
52107,0.11,0.09,0.62,0.18
52108,0.11,0.09,0.63,0.17
52109,0.11,0.09,0.64,0.16
52110,0.11,0.09,0.65,0.15
52111,0.11,0.09,0.66,0.14
52112,0.11,0.09,0.67,0.13
52113,0.11,0.09,0.68,0.12
52114,0.11,0.09,0.69,0.11
52115,0.11,0.09,0.7,0.1
52116,0.11,0.09,0.71,0.09
52117,0.11,0.09,0.72,0.08
52118,0.11,0.09,0.73,0.07
52119,0.11,0.09,0.74,0.06
52120,0.11,0.09,0.75,0.05
52121,0.11,0.09,0.76,0.04
52122,0.11,0.09,0.77,0.03
52123,0.11,0.09,0.78,0.02
52124,0.11,0.09,0.79,0.01
52125,0.11,0.09,0.8,0.0
52126,0.11,0.1,0.0,0.79
52127,0.11,0.1,0.01,0.78
52128,0.11,0.1,0.02,0.77
52129,0.11,0.1,0.03,0.76
52130,0.11,0.1,0.04,0.75
52131,0.11,0.1,0.05,0.74
52132,0.11,0.1,0.06,0.73
52133,0.11,0.1,0.07,0.72
52134,0.11,0.1,0.08,0.71
52135,0.11,0.1,0.09,0.7
52136,0.11,0.1,0.1,0.69
52137,0.11,0.1,0.11,0.68
52138,0.11,0.1,0.12,0.67
52139,0.11,0.1,0.13,0.66
52140,0.11,0.1,0.14,0.65
52141,0.11,0.1,0.15,0.64
52142,0.11,0.1,0.16,0.63
52143,0.11,0.1,0.17,0.62
52144,0.11,0.1,0.18,0.61
52145,0.11,0.1,0.19,0.6
52146,0.11,0.1,0.2,0.59
52147,0.11,0.1,0.21,0.58
52148,0.11,0.1,0.22,0.57
52149,0.11,0.1,0.23,0.56
52150,0.11,0.1,0.24,0.55
52151,0.11,0.1,0.25,0.54
52152,0.11,0.1,0.26,0.53
52153,0.11,0.1,0.27,0.52
52154,0.11,0.1,0.28,0.51
52155,0.11,0.1,0.29,0.5
52156,0.11,0.1,0.3,0.49
52157,0.11,0.1,0.31,0.48
52158,0.11,0.1,0.32,0.47
52159,0.11,0.1,0.33,0.46
52160,0.11,0.1,0.34,0.45
52161,0.11,0.1,0.35,0.44
52162,0.11,0.1,0.36,0.43
52163,0.11,0.1,0.37,0.42
52164,0.11,0.1,0.38,0.41
52165,0.11,0.1,0.39,0.4
52166,0.11,0.1,0.4,0.39
52167,0.11,0.1,0.41,0.38
52168,0.11,0.1,0.42,0.37
52169,0.11,0.1,0.43,0.36
52170,0.11,0.1,0.44,0.35
52171,0.11,0.1,0.45,0.34
52172,0.11,0.1,0.46,0.33
52173,0.11,0.1,0.47,0.32
52174,0.11,0.1,0.48,0.31
52175,0.11,0.1,0.49,0.3
52176,0.11,0.1,0.5,0.29
52177,0.11,0.1,0.51,0.28
52178,0.11,0.1,0.52,0.27
52179,0.11,0.1,0.53,0.26
52180,0.11,0.1,0.54,0.25
52181,0.11,0.1,0.55,0.24
52182,0.11,0.1,0.56,0.23
52183,0.11,0.1,0.57,0.22
52184,0.11,0.1,0.58,0.21
52185,0.11,0.1,0.59,0.2
52186,0.11,0.1,0.6,0.19
52187,0.11,0.1,0.61,0.18
52188,0.11,0.1,0.62,0.17
52189,0.11,0.1,0.63,0.16
52190,0.11,0.1,0.64,0.15
52191,0.11,0.1,0.65,0.14
52192,0.11,0.1,0.66,0.13
52193,0.11,0.1,0.67,0.12
52194,0.11,0.1,0.68,0.11
52195,0.11,0.1,0.69,0.1
52196,0.11,0.1,0.7,0.09
52197,0.11,0.1,0.71,0.08
52198,0.11,0.1,0.72,0.07
52199,0.11,0.1,0.73,0.06
52200,0.11,0.1,0.74,0.05
52201,0.11,0.1,0.75,0.04
52202,0.11,0.1,0.76,0.03
52203,0.11,0.1,0.77,0.02
52204,0.11,0.1,0.78,0.01
52205,0.11,0.1,0.79,0.0
52206,0.11,0.11,0.0,0.78
52207,0.11,0.11,0.01,0.77
52208,0.11,0.11,0.02,0.76
52209,0.11,0.11,0.03,0.75
52210,0.11,0.11,0.04,0.74
52211,0.11,0.11,0.05,0.73
52212,0.11,0.11,0.06,0.72
52213,0.11,0.11,0.07,0.71
52214,0.11,0.11,0.08,0.7
52215,0.11,0.11,0.09,0.69
52216,0.11,0.11,0.1,0.68
52217,0.11,0.11,0.11,0.67
52218,0.11,0.11,0.12,0.66
52219,0.11,0.11,0.13,0.65
52220,0.11,0.11,0.14,0.64
52221,0.11,0.11,0.15,0.63
52222,0.11,0.11,0.16,0.62
52223,0.11,0.11,0.17,0.61
52224,0.11,0.11,0.18,0.6
52225,0.11,0.11,0.19,0.59
52226,0.11,0.11,0.2,0.58
52227,0.11,0.11,0.21,0.57
52228,0.11,0.11,0.22,0.56
52229,0.11,0.11,0.23,0.55
52230,0.11,0.11,0.24,0.54
52231,0.11,0.11,0.25,0.53
52232,0.11,0.11,0.26,0.52
52233,0.11,0.11,0.27,0.51
52234,0.11,0.11,0.28,0.5
52235,0.11,0.11,0.29,0.49
52236,0.11,0.11,0.3,0.48
52237,0.11,0.11,0.31,0.47
52238,0.11,0.11,0.32,0.46
52239,0.11,0.11,0.33,0.45
52240,0.11,0.11,0.34,0.44
52241,0.11,0.11,0.35,0.43
52242,0.11,0.11,0.36,0.42
52243,0.11,0.11,0.37,0.41
52244,0.11,0.11,0.38,0.4
52245,0.11,0.11,0.39,0.39
52246,0.11,0.11,0.4,0.38
52247,0.11,0.11,0.41,0.37
52248,0.11,0.11,0.42,0.36
52249,0.11,0.11,0.43,0.35
52250,0.11,0.11,0.44,0.34
52251,0.11,0.11,0.45,0.33
52252,0.11,0.11,0.46,0.32
52253,0.11,0.11,0.47,0.31
52254,0.11,0.11,0.48,0.3
52255,0.11,0.11,0.49,0.29
52256,0.11,0.11,0.5,0.28
52257,0.11,0.11,0.51,0.27
52258,0.11,0.11,0.52,0.26
52259,0.11,0.11,0.53,0.25
52260,0.11,0.11,0.54,0.24
52261,0.11,0.11,0.55,0.23
52262,0.11,0.11,0.56,0.22
52263,0.11,0.11,0.57,0.21
52264,0.11,0.11,0.58,0.2
52265,0.11,0.11,0.59,0.19
52266,0.11,0.11,0.6,0.18
52267,0.11,0.11,0.61,0.17
52268,0.11,0.11,0.62,0.16
52269,0.11,0.11,0.63,0.15
52270,0.11,0.11,0.64,0.14
52271,0.11,0.11,0.65,0.13
52272,0.11,0.11,0.66,0.12
52273,0.11,0.11,0.67,0.11
52274,0.11,0.11,0.68,0.1
52275,0.11,0.11,0.69,0.09
52276,0.11,0.11,0.7,0.08
52277,0.11,0.11,0.71,0.07
52278,0.11,0.11,0.72,0.06
52279,0.11,0.11,0.73,0.05
52280,0.11,0.11,0.74,0.04
52281,0.11,0.11,0.75,0.03
52282,0.11,0.11,0.76,0.02
52283,0.11,0.11,0.77,0.01
52284,0.11,0.11,0.78,0.0
52285,0.11,0.12,0.0,0.77
52286,0.11,0.12,0.01,0.76
52287,0.11,0.12,0.02,0.75
52288,0.11,0.12,0.03,0.74
52289,0.11,0.12,0.04,0.73
52290,0.11,0.12,0.05,0.72
52291,0.11,0.12,0.06,0.71
52292,0.11,0.12,0.07,0.7
52293,0.11,0.12,0.08,0.69
52294,0.11,0.12,0.09,0.68
52295,0.11,0.12,0.1,0.67
52296,0.11,0.12,0.11,0.66
52297,0.11,0.12,0.12,0.65
52298,0.11,0.12,0.13,0.64
52299,0.11,0.12,0.14,0.63
52300,0.11,0.12,0.15,0.62
52301,0.11,0.12,0.16,0.61
52302,0.11,0.12,0.17,0.6
52303,0.11,0.12,0.18,0.59
52304,0.11,0.12,0.19,0.58
52305,0.11,0.12,0.2,0.57
52306,0.11,0.12,0.21,0.56
52307,0.11,0.12,0.22,0.55
52308,0.11,0.12,0.23,0.54
52309,0.11,0.12,0.24,0.53
52310,0.11,0.12,0.25,0.52
52311,0.11,0.12,0.26,0.51
52312,0.11,0.12,0.27,0.5
52313,0.11,0.12,0.28,0.49
52314,0.11,0.12,0.29,0.48
52315,0.11,0.12,0.3,0.47
52316,0.11,0.12,0.31,0.46
52317,0.11,0.12,0.32,0.45
52318,0.11,0.12,0.33,0.44
52319,0.11,0.12,0.34,0.43
52320,0.11,0.12,0.35,0.42
52321,0.11,0.12,0.36,0.41
52322,0.11,0.12,0.37,0.4
52323,0.11,0.12,0.38,0.39
52324,0.11,0.12,0.39,0.38
52325,0.11,0.12,0.4,0.37
52326,0.11,0.12,0.41,0.36
52327,0.11,0.12,0.42,0.35
52328,0.11,0.12,0.43,0.34
52329,0.11,0.12,0.44,0.33
52330,0.11,0.12,0.45,0.32
52331,0.11,0.12,0.46,0.31
52332,0.11,0.12,0.47,0.3
52333,0.11,0.12,0.48,0.29
52334,0.11,0.12,0.49,0.28
52335,0.11,0.12,0.5,0.27
52336,0.11,0.12,0.51,0.26
52337,0.11,0.12,0.52,0.25
52338,0.11,0.12,0.53,0.24
52339,0.11,0.12,0.54,0.23
52340,0.11,0.12,0.55,0.22
52341,0.11,0.12,0.56,0.21
52342,0.11,0.12,0.57,0.2
52343,0.11,0.12,0.58,0.19
52344,0.11,0.12,0.59,0.18
52345,0.11,0.12,0.6,0.17
52346,0.11,0.12,0.61,0.16
52347,0.11,0.12,0.62,0.15
52348,0.11,0.12,0.63,0.14
52349,0.11,0.12,0.64,0.13
52350,0.11,0.12,0.65,0.12
52351,0.11,0.12,0.66,0.11
52352,0.11,0.12,0.67,0.1
52353,0.11,0.12,0.68,0.09
52354,0.11,0.12,0.69,0.08
52355,0.11,0.12,0.7,0.07
52356,0.11,0.12,0.71,0.06
52357,0.11,0.12,0.72,0.05
52358,0.11,0.12,0.73,0.04
52359,0.11,0.12,0.74,0.03
52360,0.11,0.12,0.75,0.02
52361,0.11,0.12,0.76,0.01
52362,0.11,0.12,0.77,0.0
52363,0.11,0.13,0.0,0.76
52364,0.11,0.13,0.01,0.75
52365,0.11,0.13,0.02,0.74
52366,0.11,0.13,0.03,0.73
52367,0.11,0.13,0.04,0.72
52368,0.11,0.13,0.05,0.71
52369,0.11,0.13,0.06,0.7
52370,0.11,0.13,0.07,0.69
52371,0.11,0.13,0.08,0.68
52372,0.11,0.13,0.09,0.67
52373,0.11,0.13,0.1,0.66
52374,0.11,0.13,0.11,0.65
52375,0.11,0.13,0.12,0.64
52376,0.11,0.13,0.13,0.63
52377,0.11,0.13,0.14,0.62
52378,0.11,0.13,0.15,0.61
52379,0.11,0.13,0.16,0.6
52380,0.11,0.13,0.17,0.59
52381,0.11,0.13,0.18,0.58
52382,0.11,0.13,0.19,0.57
52383,0.11,0.13,0.2,0.56
52384,0.11,0.13,0.21,0.55
52385,0.11,0.13,0.22,0.54
52386,0.11,0.13,0.23,0.53
52387,0.11,0.13,0.24,0.52
52388,0.11,0.13,0.25,0.51
52389,0.11,0.13,0.26,0.5
52390,0.11,0.13,0.27,0.49
52391,0.11,0.13,0.28,0.48
52392,0.11,0.13,0.29,0.47
52393,0.11,0.13,0.3,0.46
52394,0.11,0.13,0.31,0.45
52395,0.11,0.13,0.32,0.44
52396,0.11,0.13,0.33,0.43
52397,0.11,0.13,0.34,0.42
52398,0.11,0.13,0.35,0.41
52399,0.11,0.13,0.36,0.4
52400,0.11,0.13,0.37,0.39
52401,0.11,0.13,0.38,0.38
52402,0.11,0.13,0.39,0.37
52403,0.11,0.13,0.4,0.36
52404,0.11,0.13,0.41,0.35
52405,0.11,0.13,0.42,0.34
52406,0.11,0.13,0.43,0.33
52407,0.11,0.13,0.44,0.32
52408,0.11,0.13,0.45,0.31
52409,0.11,0.13,0.46,0.3
52410,0.11,0.13,0.47,0.29
52411,0.11,0.13,0.48,0.28
52412,0.11,0.13,0.49,0.27
52413,0.11,0.13,0.5,0.26
52414,0.11,0.13,0.51,0.25
52415,0.11,0.13,0.52,0.24
52416,0.11,0.13,0.53,0.23
52417,0.11,0.13,0.54,0.22
52418,0.11,0.13,0.55,0.21
52419,0.11,0.13,0.56,0.2
52420,0.11,0.13,0.57,0.19
52421,0.11,0.13,0.58,0.18
52422,0.11,0.13,0.59,0.17
52423,0.11,0.13,0.6,0.16
52424,0.11,0.13,0.61,0.15
52425,0.11,0.13,0.62,0.14
52426,0.11,0.13,0.63,0.13
52427,0.11,0.13,0.64,0.12
52428,0.11,0.13,0.65,0.11
52429,0.11,0.13,0.66,0.1
52430,0.11,0.13,0.67,0.09
52431,0.11,0.13,0.68,0.08
52432,0.11,0.13,0.69,0.07
52433,0.11,0.13,0.7,0.06
52434,0.11,0.13,0.71,0.05
52435,0.11,0.13,0.72,0.04
52436,0.11,0.13,0.73,0.03
52437,0.11,0.13,0.74,0.02
52438,0.11,0.13,0.75,0.01
52439,0.11,0.13,0.76,0.0
52440,0.11,0.14,0.0,0.75
52441,0.11,0.14,0.01,0.74
52442,0.11,0.14,0.02,0.73
52443,0.11,0.14,0.03,0.72
52444,0.11,0.14,0.04,0.71
52445,0.11,0.14,0.05,0.7
52446,0.11,0.14,0.06,0.69
52447,0.11,0.14,0.07,0.68
52448,0.11,0.14,0.08,0.67
52449,0.11,0.14,0.09,0.66
52450,0.11,0.14,0.1,0.65
52451,0.11,0.14,0.11,0.64
52452,0.11,0.14,0.12,0.63
52453,0.11,0.14,0.13,0.62
52454,0.11,0.14,0.14,0.61
52455,0.11,0.14,0.15,0.6
52456,0.11,0.14,0.16,0.59
52457,0.11,0.14,0.17,0.58
52458,0.11,0.14,0.18,0.57
52459,0.11,0.14,0.19,0.56
52460,0.11,0.14,0.2,0.55
52461,0.11,0.14,0.21,0.54
52462,0.11,0.14,0.22,0.53
52463,0.11,0.14,0.23,0.52
52464,0.11,0.14,0.24,0.51
52465,0.11,0.14,0.25,0.5
52466,0.11,0.14,0.26,0.49
52467,0.11,0.14,0.27,0.48
52468,0.11,0.14,0.28,0.47
52469,0.11,0.14,0.29,0.46
52470,0.11,0.14,0.3,0.45
52471,0.11,0.14,0.31,0.44
52472,0.11,0.14,0.32,0.43
52473,0.11,0.14,0.33,0.42
52474,0.11,0.14,0.34,0.41
52475,0.11,0.14,0.35,0.4
52476,0.11,0.14,0.36,0.39
52477,0.11,0.14,0.37,0.38
52478,0.11,0.14,0.38,0.37
52479,0.11,0.14,0.39,0.36
52480,0.11,0.14,0.4,0.35
52481,0.11,0.14,0.41,0.34
52482,0.11,0.14,0.42,0.33
52483,0.11,0.14,0.43,0.32
52484,0.11,0.14,0.44,0.31
52485,0.11,0.14,0.45,0.3
52486,0.11,0.14,0.46,0.29
52487,0.11,0.14,0.47,0.28
52488,0.11,0.14,0.48,0.27
52489,0.11,0.14,0.49,0.26
52490,0.11,0.14,0.5,0.25
52491,0.11,0.14,0.51,0.24
52492,0.11,0.14,0.52,0.23
52493,0.11,0.14,0.53,0.22
52494,0.11,0.14,0.54,0.21
52495,0.11,0.14,0.55,0.2
52496,0.11,0.14,0.56,0.19
52497,0.11,0.14,0.57,0.18
52498,0.11,0.14,0.58,0.17
52499,0.11,0.14,0.59,0.16
52500,0.11,0.14,0.6,0.15
52501,0.11,0.14,0.61,0.14
52502,0.11,0.14,0.62,0.13
52503,0.11,0.14,0.63,0.12
52504,0.11,0.14,0.64,0.11
52505,0.11,0.14,0.65,0.1
52506,0.11,0.14,0.66,0.09
52507,0.11,0.14,0.67,0.08
52508,0.11,0.14,0.68,0.07
52509,0.11,0.14,0.69,0.06
52510,0.11,0.14,0.7,0.05
52511,0.11,0.14,0.71,0.04
52512,0.11,0.14,0.72,0.03
52513,0.11,0.14,0.73,0.02
52514,0.11,0.14,0.74,0.01
52515,0.11,0.14,0.75,0.0
52516,0.11,0.15,0.0,0.74
52517,0.11,0.15,0.01,0.73
52518,0.11,0.15,0.02,0.72
52519,0.11,0.15,0.03,0.71
52520,0.11,0.15,0.04,0.7
52521,0.11,0.15,0.05,0.69
52522,0.11,0.15,0.06,0.68
52523,0.11,0.15,0.07,0.67
52524,0.11,0.15,0.08,0.66
52525,0.11,0.15,0.09,0.65
52526,0.11,0.15,0.1,0.64
52527,0.11,0.15,0.11,0.63
52528,0.11,0.15,0.12,0.62
52529,0.11,0.15,0.13,0.61
52530,0.11,0.15,0.14,0.6
52531,0.11,0.15,0.15,0.59
52532,0.11,0.15,0.16,0.58
52533,0.11,0.15,0.17,0.57
52534,0.11,0.15,0.18,0.56
52535,0.11,0.15,0.19,0.55
52536,0.11,0.15,0.2,0.54
52537,0.11,0.15,0.21,0.53
52538,0.11,0.15,0.22,0.52
52539,0.11,0.15,0.23,0.51
52540,0.11,0.15,0.24,0.5
52541,0.11,0.15,0.25,0.49
52542,0.11,0.15,0.26,0.48
52543,0.11,0.15,0.27,0.47
52544,0.11,0.15,0.28,0.46
52545,0.11,0.15,0.29,0.45
52546,0.11,0.15,0.3,0.44
52547,0.11,0.15,0.31,0.43
52548,0.11,0.15,0.32,0.42
52549,0.11,0.15,0.33,0.41
52550,0.11,0.15,0.34,0.4
52551,0.11,0.15,0.35,0.39
52552,0.11,0.15,0.36,0.38
52553,0.11,0.15,0.37,0.37
52554,0.11,0.15,0.38,0.36
52555,0.11,0.15,0.39,0.35
52556,0.11,0.15,0.4,0.34
52557,0.11,0.15,0.41,0.33
52558,0.11,0.15,0.42,0.32
52559,0.11,0.15,0.43,0.31
52560,0.11,0.15,0.44,0.3
52561,0.11,0.15,0.45,0.29
52562,0.11,0.15,0.46,0.28
52563,0.11,0.15,0.47,0.27
52564,0.11,0.15,0.48,0.26
52565,0.11,0.15,0.49,0.25
52566,0.11,0.15,0.5,0.24
52567,0.11,0.15,0.51,0.23
52568,0.11,0.15,0.52,0.22
52569,0.11,0.15,0.53,0.21
52570,0.11,0.15,0.54,0.2
52571,0.11,0.15,0.55,0.19
52572,0.11,0.15,0.56,0.18
52573,0.11,0.15,0.57,0.17
52574,0.11,0.15,0.58,0.16
52575,0.11,0.15,0.59,0.15
52576,0.11,0.15,0.6,0.14
52577,0.11,0.15,0.61,0.13
52578,0.11,0.15,0.62,0.12
52579,0.11,0.15,0.63,0.11
52580,0.11,0.15,0.64,0.1
52581,0.11,0.15,0.65,0.09
52582,0.11,0.15,0.66,0.08
52583,0.11,0.15,0.67,0.07
52584,0.11,0.15,0.68,0.06
52585,0.11,0.15,0.69,0.05
52586,0.11,0.15,0.7,0.04
52587,0.11,0.15,0.71,0.03
52588,0.11,0.15,0.72,0.02
52589,0.11,0.15,0.73,0.01
52590,0.11,0.15,0.74,0.0
52591,0.11,0.16,0.0,0.73
52592,0.11,0.16,0.01,0.72
52593,0.11,0.16,0.02,0.71
52594,0.11,0.16,0.03,0.7
52595,0.11,0.16,0.04,0.69
52596,0.11,0.16,0.05,0.68
52597,0.11,0.16,0.06,0.67
52598,0.11,0.16,0.07,0.66
52599,0.11,0.16,0.08,0.65
52600,0.11,0.16,0.09,0.64
52601,0.11,0.16,0.1,0.63
52602,0.11,0.16,0.11,0.62
52603,0.11,0.16,0.12,0.61
52604,0.11,0.16,0.13,0.6
52605,0.11,0.16,0.14,0.59
52606,0.11,0.16,0.15,0.58
52607,0.11,0.16,0.16,0.57
52608,0.11,0.16,0.17,0.56
52609,0.11,0.16,0.18,0.55
52610,0.11,0.16,0.19,0.54
52611,0.11,0.16,0.2,0.53
52612,0.11,0.16,0.21,0.52
52613,0.11,0.16,0.22,0.51
52614,0.11,0.16,0.23,0.5
52615,0.11,0.16,0.24,0.49
52616,0.11,0.16,0.25,0.48
52617,0.11,0.16,0.26,0.47
52618,0.11,0.16,0.27,0.46
52619,0.11,0.16,0.28,0.45
52620,0.11,0.16,0.29,0.44
52621,0.11,0.16,0.3,0.43
52622,0.11,0.16,0.31,0.42
52623,0.11,0.16,0.32,0.41
52624,0.11,0.16,0.33,0.4
52625,0.11,0.16,0.34,0.39
52626,0.11,0.16,0.35,0.38
52627,0.11,0.16,0.36,0.37
52628,0.11,0.16,0.37,0.36
52629,0.11,0.16,0.38,0.35
52630,0.11,0.16,0.39,0.34
52631,0.11,0.16,0.4,0.33
52632,0.11,0.16,0.41,0.32
52633,0.11,0.16,0.42,0.31
52634,0.11,0.16,0.43,0.3
52635,0.11,0.16,0.44,0.29
52636,0.11,0.16,0.45,0.28
52637,0.11,0.16,0.46,0.27
52638,0.11,0.16,0.47,0.26
52639,0.11,0.16,0.48,0.25
52640,0.11,0.16,0.49,0.24
52641,0.11,0.16,0.5,0.23
52642,0.11,0.16,0.51,0.22
52643,0.11,0.16,0.52,0.21
52644,0.11,0.16,0.53,0.2
52645,0.11,0.16,0.54,0.19
52646,0.11,0.16,0.55,0.18
52647,0.11,0.16,0.56,0.17
52648,0.11,0.16,0.57,0.16
52649,0.11,0.16,0.58,0.15
52650,0.11,0.16,0.59,0.14
52651,0.11,0.16,0.6,0.13
52652,0.11,0.16,0.61,0.12
52653,0.11,0.16,0.62,0.11
52654,0.11,0.16,0.63,0.1
52655,0.11,0.16,0.64,0.09
52656,0.11,0.16,0.65,0.08
52657,0.11,0.16,0.66,0.07
52658,0.11,0.16,0.67,0.06
52659,0.11,0.16,0.68,0.05
52660,0.11,0.16,0.69,0.04
52661,0.11,0.16,0.7,0.03
52662,0.11,0.16,0.71,0.02
52663,0.11,0.16,0.72,0.01
52664,0.11,0.16,0.73,0.0
52665,0.11,0.17,0.0,0.72
52666,0.11,0.17,0.01,0.71
52667,0.11,0.17,0.02,0.7
52668,0.11,0.17,0.03,0.69
52669,0.11,0.17,0.04,0.68
52670,0.11,0.17,0.05,0.67
52671,0.11,0.17,0.06,0.66
52672,0.11,0.17,0.07,0.65
52673,0.11,0.17,0.08,0.64
52674,0.11,0.17,0.09,0.63
52675,0.11,0.17,0.1,0.62
52676,0.11,0.17,0.11,0.61
52677,0.11,0.17,0.12,0.6
52678,0.11,0.17,0.13,0.59
52679,0.11,0.17,0.14,0.58
52680,0.11,0.17,0.15,0.57
52681,0.11,0.17,0.16,0.56
52682,0.11,0.17,0.17,0.55
52683,0.11,0.17,0.18,0.54
52684,0.11,0.17,0.19,0.53
52685,0.11,0.17,0.2,0.52
52686,0.11,0.17,0.21,0.51
52687,0.11,0.17,0.22,0.5
52688,0.11,0.17,0.23,0.49
52689,0.11,0.17,0.24,0.48
52690,0.11,0.17,0.25,0.47
52691,0.11,0.17,0.26,0.46
52692,0.11,0.17,0.27,0.45
52693,0.11,0.17,0.28,0.44
52694,0.11,0.17,0.29,0.43
52695,0.11,0.17,0.3,0.42
52696,0.11,0.17,0.31,0.41
52697,0.11,0.17,0.32,0.4
52698,0.11,0.17,0.33,0.39
52699,0.11,0.17,0.34,0.38
52700,0.11,0.17,0.35,0.37
52701,0.11,0.17,0.36,0.36
52702,0.11,0.17,0.37,0.35
52703,0.11,0.17,0.38,0.34
52704,0.11,0.17,0.39,0.33
52705,0.11,0.17,0.4,0.32
52706,0.11,0.17,0.41,0.31
52707,0.11,0.17,0.42,0.3
52708,0.11,0.17,0.43,0.29
52709,0.11,0.17,0.44,0.28
52710,0.11,0.17,0.45,0.27
52711,0.11,0.17,0.46,0.26
52712,0.11,0.17,0.47,0.25
52713,0.11,0.17,0.48,0.24
52714,0.11,0.17,0.49,0.23
52715,0.11,0.17,0.5,0.22
52716,0.11,0.17,0.51,0.21
52717,0.11,0.17,0.52,0.2
52718,0.11,0.17,0.53,0.19
52719,0.11,0.17,0.54,0.18
52720,0.11,0.17,0.55,0.17
52721,0.11,0.17,0.56,0.16
52722,0.11,0.17,0.57,0.15
52723,0.11,0.17,0.58,0.14
52724,0.11,0.17,0.59,0.13
52725,0.11,0.17,0.6,0.12
52726,0.11,0.17,0.61,0.11
52727,0.11,0.17,0.62,0.1
52728,0.11,0.17,0.63,0.09
52729,0.11,0.17,0.64,0.08
52730,0.11,0.17,0.65,0.07
52731,0.11,0.17,0.66,0.06
52732,0.11,0.17,0.67,0.05
52733,0.11,0.17,0.68,0.04
52734,0.11,0.17,0.69,0.03
52735,0.11,0.17,0.7,0.02
52736,0.11,0.17,0.71,0.01
52737,0.11,0.17,0.72,0.0
52738,0.11,0.18,0.0,0.71
52739,0.11,0.18,0.01,0.7
52740,0.11,0.18,0.02,0.69
52741,0.11,0.18,0.03,0.68
52742,0.11,0.18,0.04,0.67
52743,0.11,0.18,0.05,0.66
52744,0.11,0.18,0.06,0.65
52745,0.11,0.18,0.07,0.64
52746,0.11,0.18,0.08,0.63
52747,0.11,0.18,0.09,0.62
