id,CATEGORY,SENTIMENT,SCORE,REVLEN
11954,0.02,0.19,0.43,0.36
11955,0.02,0.19,0.44,0.35
11956,0.02,0.19,0.45,0.34
11957,0.02,0.19,0.46,0.33
11958,0.02,0.19,0.47,0.32
11959,0.02,0.19,0.48,0.31
11960,0.02,0.19,0.49,0.3
11961,0.02,0.19,0.5,0.29
11962,0.02,0.19,0.51,0.28
11963,0.02,0.19,0.52,0.27
11964,0.02,0.19,0.53,0.26
11965,0.02,0.19,0.54,0.25
11966,0.02,0.19,0.55,0.24
11967,0.02,0.19,0.56,0.23
11968,0.02,0.19,0.57,0.22
11969,0.02,0.19,0.58,0.21
11970,0.02,0.19,0.59,0.2
11971,0.02,0.19,0.6,0.19
11972,0.02,0.19,0.61,0.18
11973,0.02,0.19,0.62,0.17
11974,0.02,0.19,0.63,0.16
11975,0.02,0.19,0.64,0.15
11976,0.02,0.19,0.65,0.14
11977,0.02,0.19,0.66,0.13
11978,0.02,0.19,0.67,0.12
11979,0.02,0.19,0.68,0.11
11980,0.02,0.19,0.69,0.1
11981,0.02,0.19,0.7,0.09
11982,0.02,0.19,0.71,0.08
11983,0.02,0.19,0.72,0.07
11984,0.02,0.19,0.73,0.06
11985,0.02,0.19,0.74,0.05
11986,0.02,0.19,0.75,0.04
11987,0.02,0.19,0.76,0.03
11988,0.02,0.19,0.77,0.02
11989,0.02,0.19,0.78,0.01
11990,0.02,0.19,0.79,0.0
11991,0.02,0.2,0.0,0.78
11992,0.02,0.2,0.01,0.77
11993,0.02,0.2,0.02,0.76
11994,0.02,0.2,0.03,0.75
11995,0.02,0.2,0.04,0.74
11996,0.02,0.2,0.05,0.73
11997,0.02,0.2,0.06,0.72
11998,0.02,0.2,0.07,0.71
11999,0.02,0.2,0.08,0.7
12000,0.02,0.2,0.09,0.69
12001,0.02,0.2,0.1,0.68
12002,0.02,0.2,0.11,0.67
12003,0.02,0.2,0.12,0.66
12004,0.02,0.2,0.13,0.65
12005,0.02,0.2,0.14,0.64
12006,0.02,0.2,0.15,0.63
12007,0.02,0.2,0.16,0.62
12008,0.02,0.2,0.17,0.61
12009,0.02,0.2,0.18,0.6
12010,0.02,0.2,0.19,0.59
12011,0.02,0.2,0.2,0.58
12012,0.02,0.2,0.21,0.57
12013,0.02,0.2,0.22,0.56
12014,0.02,0.2,0.23,0.55
12015,0.02,0.2,0.24,0.54
12016,0.02,0.2,0.25,0.53
12017,0.02,0.2,0.26,0.52
12018,0.02,0.2,0.27,0.51
12019,0.02,0.2,0.28,0.5
12020,0.02,0.2,0.29,0.49
12021,0.02,0.2,0.3,0.48
12022,0.02,0.2,0.31,0.47
12023,0.02,0.2,0.32,0.46
12024,0.02,0.2,0.33,0.45
12025,0.02,0.2,0.34,0.44
12026,0.02,0.2,0.35,0.43
12027,0.02,0.2,0.36,0.42
12028,0.02,0.2,0.37,0.41
12029,0.02,0.2,0.38,0.4
12030,0.02,0.2,0.39,0.39
12031,0.02,0.2,0.4,0.38
12032,0.02,0.2,0.41,0.37
12033,0.02,0.2,0.42,0.36
12034,0.02,0.2,0.43,0.35
12035,0.02,0.2,0.44,0.34
12036,0.02,0.2,0.45,0.33
12037,0.02,0.2,0.46,0.32
12038,0.02,0.2,0.47,0.31
12039,0.02,0.2,0.48,0.3
12040,0.02,0.2,0.49,0.29
12041,0.02,0.2,0.5,0.28
12042,0.02,0.2,0.51,0.27
12043,0.02,0.2,0.52,0.26
12044,0.02,0.2,0.53,0.25
12045,0.02,0.2,0.54,0.24
12046,0.02,0.2,0.55,0.23
12047,0.02,0.2,0.56,0.22
12048,0.02,0.2,0.57,0.21
12049,0.02,0.2,0.58,0.2
12050,0.02,0.2,0.59,0.19
12051,0.02,0.2,0.6,0.18
12052,0.02,0.2,0.61,0.17
12053,0.02,0.2,0.62,0.16
12054,0.02,0.2,0.63,0.15
12055,0.02,0.2,0.64,0.14
12056,0.02,0.2,0.65,0.13
12057,0.02,0.2,0.66,0.12
12058,0.02,0.2,0.67,0.11
12059,0.02,0.2,0.68,0.1
12060,0.02,0.2,0.69,0.09
12061,0.02,0.2,0.7,0.08
12062,0.02,0.2,0.71,0.07
12063,0.02,0.2,0.72,0.06
12064,0.02,0.2,0.73,0.05
12065,0.02,0.2,0.74,0.04
12066,0.02,0.2,0.75,0.03
12067,0.02,0.2,0.76,0.02
12068,0.02,0.2,0.77,0.01
12069,0.02,0.2,0.78,0.0
12070,0.02,0.21,0.0,0.77
12071,0.02,0.21,0.01,0.76
12072,0.02,0.21,0.02,0.75
12073,0.02,0.21,0.03,0.74
12074,0.02,0.21,0.04,0.73
12075,0.02,0.21,0.05,0.72
12076,0.02,0.21,0.06,0.71
12077,0.02,0.21,0.07,0.7
12078,0.02,0.21,0.08,0.69
12079,0.02,0.21,0.09,0.68
12080,0.02,0.21,0.1,0.67
12081,0.02,0.21,0.11,0.66
12082,0.02,0.21,0.12,0.65
12083,0.02,0.21,0.13,0.64
12084,0.02,0.21,0.14,0.63
12085,0.02,0.21,0.15,0.62
12086,0.02,0.21,0.16,0.61
12087,0.02,0.21,0.17,0.6
12088,0.02,0.21,0.18,0.59
12089,0.02,0.21,0.19,0.58
12090,0.02,0.21,0.2,0.57
12091,0.02,0.21,0.21,0.56
12092,0.02,0.21,0.22,0.55
12093,0.02,0.21,0.23,0.54
12094,0.02,0.21,0.24,0.53
12095,0.02,0.21,0.25,0.52
12096,0.02,0.21,0.26,0.51
12097,0.02,0.21,0.27,0.5
12098,0.02,0.21,0.28,0.49
12099,0.02,0.21,0.29,0.48
12100,0.02,0.21,0.3,0.47
12101,0.02,0.21,0.31,0.46
12102,0.02,0.21,0.32,0.45
12103,0.02,0.21,0.33,0.44
12104,0.02,0.21,0.34,0.43
12105,0.02,0.21,0.35,0.42
12106,0.02,0.21,0.36,0.41
12107,0.02,0.21,0.37,0.4
12108,0.02,0.21,0.38,0.39
12109,0.02,0.21,0.39,0.38
12110,0.02,0.21,0.4,0.37
12111,0.02,0.21,0.41,0.36
12112,0.02,0.21,0.42,0.35
12113,0.02,0.21,0.43,0.34
12114,0.02,0.21,0.44,0.33
12115,0.02,0.21,0.45,0.32
12116,0.02,0.21,0.46,0.31
12117,0.02,0.21,0.47,0.3
12118,0.02,0.21,0.48,0.29
12119,0.02,0.21,0.49,0.28
12120,0.02,0.21,0.5,0.27
12121,0.02,0.21,0.51,0.26
12122,0.02,0.21,0.52,0.25
12123,0.02,0.21,0.53,0.24
12124,0.02,0.21,0.54,0.23
12125,0.02,0.21,0.55,0.22
12126,0.02,0.21,0.56,0.21
12127,0.02,0.21,0.57,0.2
12128,0.02,0.21,0.58,0.19
12129,0.02,0.21,0.59,0.18
12130,0.02,0.21,0.6,0.17
12131,0.02,0.21,0.61,0.16
12132,0.02,0.21,0.62,0.15
12133,0.02,0.21,0.63,0.14
12134,0.02,0.21,0.64,0.13
12135,0.02,0.21,0.65,0.12
12136,0.02,0.21,0.66,0.11
12137,0.02,0.21,0.67,0.1
12138,0.02,0.21,0.68,0.09
12139,0.02,0.21,0.69,0.08
12140,0.02,0.21,0.7,0.07
12141,0.02,0.21,0.71,0.06
12142,0.02,0.21,0.72,0.05
12143,0.02,0.21,0.73,0.04
12144,0.02,0.21,0.74,0.03
12145,0.02,0.21,0.75,0.02
12146,0.02,0.21,0.76,0.01
12147,0.02,0.21,0.77,0.0
12148,0.02,0.22,0.0,0.76
12149,0.02,0.22,0.01,0.75
12150,0.02,0.22,0.02,0.74
12151,0.02,0.22,0.03,0.73
12152,0.02,0.22,0.04,0.72
12153,0.02,0.22,0.05,0.71
12154,0.02,0.22,0.06,0.7
12155,0.02,0.22,0.07,0.69
12156,0.02,0.22,0.08,0.68
12157,0.02,0.22,0.09,0.67
12158,0.02,0.22,0.1,0.66
12159,0.02,0.22,0.11,0.65
12160,0.02,0.22,0.12,0.64
12161,0.02,0.22,0.13,0.63
12162,0.02,0.22,0.14,0.62
12163,0.02,0.22,0.15,0.61
12164,0.02,0.22,0.16,0.6
12165,0.02,0.22,0.17,0.59
12166,0.02,0.22,0.18,0.58
12167,0.02,0.22,0.19,0.57
12168,0.02,0.22,0.2,0.56
12169,0.02,0.22,0.21,0.55
12170,0.02,0.22,0.22,0.54
12171,0.02,0.22,0.23,0.53
12172,0.02,0.22,0.24,0.52
12173,0.02,0.22,0.25,0.51
12174,0.02,0.22,0.26,0.5
12175,0.02,0.22,0.27,0.49
12176,0.02,0.22,0.28,0.48
12177,0.02,0.22,0.29,0.47
12178,0.02,0.22,0.3,0.46
12179,0.02,0.22,0.31,0.45
12180,0.02,0.22,0.32,0.44
12181,0.02,0.22,0.33,0.43
12182,0.02,0.22,0.34,0.42
12183,0.02,0.22,0.35,0.41
12184,0.02,0.22,0.36,0.4
12185,0.02,0.22,0.37,0.39
12186,0.02,0.22,0.38,0.38
12187,0.02,0.22,0.39,0.37
12188,0.02,0.22,0.4,0.36
12189,0.02,0.22,0.41,0.35
12190,0.02,0.22,0.42,0.34
12191,0.02,0.22,0.43,0.33
12192,0.02,0.22,0.44,0.32
12193,0.02,0.22,0.45,0.31
12194,0.02,0.22,0.46,0.3
12195,0.02,0.22,0.47,0.29
12196,0.02,0.22,0.48,0.28
12197,0.02,0.22,0.49,0.27
12198,0.02,0.22,0.5,0.26
12199,0.02,0.22,0.51,0.25
12200,0.02,0.22,0.52,0.24
12201,0.02,0.22,0.53,0.23
12202,0.02,0.22,0.54,0.22
12203,0.02,0.22,0.55,0.21
12204,0.02,0.22,0.56,0.2
12205,0.02,0.22,0.57,0.19
12206,0.02,0.22,0.58,0.18
12207,0.02,0.22,0.59,0.17
12208,0.02,0.22,0.6,0.16
12209,0.02,0.22,0.61,0.15
12210,0.02,0.22,0.62,0.14
12211,0.02,0.22,0.63,0.13
12212,0.02,0.22,0.64,0.12
12213,0.02,0.22,0.65,0.11
12214,0.02,0.22,0.66,0.1
12215,0.02,0.22,0.67,0.09
12216,0.02,0.22,0.68,0.08
12217,0.02,0.22,0.69,0.07
12218,0.02,0.22,0.7,0.06
12219,0.02,0.22,0.71,0.05
12220,0.02,0.22,0.72,0.04
12221,0.02,0.22,0.73,0.03
12222,0.02,0.22,0.74,0.02
12223,0.02,0.22,0.75,0.01
12224,0.02,0.22,0.76,0.0
12225,0.02,0.23,0.0,0.75
12226,0.02,0.23,0.01,0.74
12227,0.02,0.23,0.02,0.73
12228,0.02,0.23,0.03,0.72
12229,0.02,0.23,0.04,0.71
12230,0.02,0.23,0.05,0.7
12231,0.02,0.23,0.06,0.69
12232,0.02,0.23,0.07,0.68
12233,0.02,0.23,0.08,0.67
12234,0.02,0.23,0.09,0.66
12235,0.02,0.23,0.1,0.65
12236,0.02,0.23,0.11,0.64
12237,0.02,0.23,0.12,0.63
12238,0.02,0.23,0.13,0.62
12239,0.02,0.23,0.14,0.61
12240,0.02,0.23,0.15,0.6
12241,0.02,0.23,0.16,0.59
12242,0.02,0.23,0.17,0.58
12243,0.02,0.23,0.18,0.57
12244,0.02,0.23,0.19,0.56
12245,0.02,0.23,0.2,0.55
12246,0.02,0.23,0.21,0.54
12247,0.02,0.23,0.22,0.53
12248,0.02,0.23,0.23,0.52
12249,0.02,0.23,0.24,0.51
12250,0.02,0.23,0.25,0.5
12251,0.02,0.23,0.26,0.49
12252,0.02,0.23,0.27,0.48
12253,0.02,0.23,0.28,0.47
12254,0.02,0.23,0.29,0.46
12255,0.02,0.23,0.3,0.45
12256,0.02,0.23,0.31,0.44
12257,0.02,0.23,0.32,0.43
12258,0.02,0.23,0.33,0.42
12259,0.02,0.23,0.34,0.41
12260,0.02,0.23,0.35,0.4
12261,0.02,0.23,0.36,0.39
12262,0.02,0.23,0.37,0.38
12263,0.02,0.23,0.38,0.37
12264,0.02,0.23,0.39,0.36
12265,0.02,0.23,0.4,0.35
12266,0.02,0.23,0.41,0.34
12267,0.02,0.23,0.42,0.33
12268,0.02,0.23,0.43,0.32
12269,0.02,0.23,0.44,0.31
12270,0.02,0.23,0.45,0.3
12271,0.02,0.23,0.46,0.29
12272,0.02,0.23,0.47,0.28
12273,0.02,0.23,0.48,0.27
12274,0.02,0.23,0.49,0.26
12275,0.02,0.23,0.5,0.25
12276,0.02,0.23,0.51,0.24
12277,0.02,0.23,0.52,0.23
12278,0.02,0.23,0.53,0.22
12279,0.02,0.23,0.54,0.21
12280,0.02,0.23,0.55,0.2
12281,0.02,0.23,0.56,0.19
12282,0.02,0.23,0.57,0.18
12283,0.02,0.23,0.58,0.17
12284,0.02,0.23,0.59,0.16
12285,0.02,0.23,0.6,0.15
12286,0.02,0.23,0.61,0.14
12287,0.02,0.23,0.62,0.13
12288,0.02,0.23,0.63,0.12
12289,0.02,0.23,0.64,0.11
12290,0.02,0.23,0.65,0.1
12291,0.02,0.23,0.66,0.09
12292,0.02,0.23,0.67,0.08
12293,0.02,0.23,0.68,0.07
12294,0.02,0.23,0.69,0.06
12295,0.02,0.23,0.7,0.05
12296,0.02,0.23,0.71,0.04
12297,0.02,0.23,0.72,0.03
12298,0.02,0.23,0.73,0.02
12299,0.02,0.23,0.74,0.01
12300,0.02,0.23,0.75,0.0
12301,0.02,0.24,0.0,0.74
12302,0.02,0.24,0.01,0.73
12303,0.02,0.24,0.02,0.72
12304,0.02,0.24,0.03,0.71
12305,0.02,0.24,0.04,0.7
12306,0.02,0.24,0.05,0.69
12307,0.02,0.24,0.06,0.68
12308,0.02,0.24,0.07,0.67
12309,0.02,0.24,0.08,0.66
12310,0.02,0.24,0.09,0.65
12311,0.02,0.24,0.1,0.64
12312,0.02,0.24,0.11,0.63
12313,0.02,0.24,0.12,0.62
12314,0.02,0.24,0.13,0.61
12315,0.02,0.24,0.14,0.6
12316,0.02,0.24,0.15,0.59
12317,0.02,0.24,0.16,0.58
12318,0.02,0.24,0.17,0.57
12319,0.02,0.24,0.18,0.56
12320,0.02,0.24,0.19,0.55
12321,0.02,0.24,0.2,0.54
12322,0.02,0.24,0.21,0.53
12323,0.02,0.24,0.22,0.52
12324,0.02,0.24,0.23,0.51
12325,0.02,0.24,0.24,0.5
12326,0.02,0.24,0.25,0.49
12327,0.02,0.24,0.26,0.48
12328,0.02,0.24,0.27,0.47
12329,0.02,0.24,0.28,0.46
12330,0.02,0.24,0.29,0.45
12331,0.02,0.24,0.3,0.44
12332,0.02,0.24,0.31,0.43
12333,0.02,0.24,0.32,0.42
12334,0.02,0.24,0.33,0.41
12335,0.02,0.24,0.34,0.4
12336,0.02,0.24,0.35,0.39
12337,0.02,0.24,0.36,0.38
12338,0.02,0.24,0.37,0.37
12339,0.02,0.24,0.38,0.36
12340,0.02,0.24,0.39,0.35
12341,0.02,0.24,0.4,0.34
12342,0.02,0.24,0.41,0.33
12343,0.02,0.24,0.42,0.32
12344,0.02,0.24,0.43,0.31
12345,0.02,0.24,0.44,0.3
12346,0.02,0.24,0.45,0.29
12347,0.02,0.24,0.46,0.28
12348,0.02,0.24,0.47,0.27
12349,0.02,0.24,0.48,0.26
12350,0.02,0.24,0.49,0.25
12351,0.02,0.24,0.5,0.24
12352,0.02,0.24,0.51,0.23
12353,0.02,0.24,0.52,0.22
12354,0.02,0.24,0.53,0.21
12355,0.02,0.24,0.54,0.2
12356,0.02,0.24,0.55,0.19
12357,0.02,0.24,0.56,0.18
12358,0.02,0.24,0.57,0.17
12359,0.02,0.24,0.58,0.16
12360,0.02,0.24,0.59,0.15
12361,0.02,0.24,0.6,0.14
12362,0.02,0.24,0.61,0.13
12363,0.02,0.24,0.62,0.12
12364,0.02,0.24,0.63,0.11
12365,0.02,0.24,0.64,0.1
12366,0.02,0.24,0.65,0.09
12367,0.02,0.24,0.66,0.08
12368,0.02,0.24,0.67,0.07
12369,0.02,0.24,0.68,0.06
12370,0.02,0.24,0.69,0.05
12371,0.02,0.24,0.7,0.04
12372,0.02,0.24,0.71,0.03
12373,0.02,0.24,0.72,0.02
12374,0.02,0.24,0.73,0.01
12375,0.02,0.24,0.74,0.0
12376,0.02,0.25,0.0,0.73
12377,0.02,0.25,0.01,0.72
12378,0.02,0.25,0.02,0.71
12379,0.02,0.25,0.03,0.7
12380,0.02,0.25,0.04,0.69
12381,0.02,0.25,0.05,0.68
12382,0.02,0.25,0.06,0.67
12383,0.02,0.25,0.07,0.66
12384,0.02,0.25,0.08,0.65
12385,0.02,0.25,0.09,0.64
12386,0.02,0.25,0.1,0.63
12387,0.02,0.25,0.11,0.62
12388,0.02,0.25,0.12,0.61
12389,0.02,0.25,0.13,0.6
12390,0.02,0.25,0.14,0.59
12391,0.02,0.25,0.15,0.58
12392,0.02,0.25,0.16,0.57
12393,0.02,0.25,0.17,0.56
12394,0.02,0.25,0.18,0.55
12395,0.02,0.25,0.19,0.54
12396,0.02,0.25,0.2,0.53
12397,0.02,0.25,0.21,0.52
12398,0.02,0.25,0.22,0.51
12399,0.02,0.25,0.23,0.5
12400,0.02,0.25,0.24,0.49
12401,0.02,0.25,0.25,0.48
12402,0.02,0.25,0.26,0.47
12403,0.02,0.25,0.27,0.46
12404,0.02,0.25,0.28,0.45
12405,0.02,0.25,0.29,0.44
12406,0.02,0.25,0.3,0.43
12407,0.02,0.25,0.31,0.42
12408,0.02,0.25,0.32,0.41
12409,0.02,0.25,0.33,0.4
12410,0.02,0.25,0.34,0.39
12411,0.02,0.25,0.35,0.38
12412,0.02,0.25,0.36,0.37
12413,0.02,0.25,0.37,0.36
12414,0.02,0.25,0.38,0.35
12415,0.02,0.25,0.39,0.34
12416,0.02,0.25,0.4,0.33
12417,0.02,0.25,0.41,0.32
12418,0.02,0.25,0.42,0.31
12419,0.02,0.25,0.43,0.3
12420,0.02,0.25,0.44,0.29
12421,0.02,0.25,0.45,0.28
12422,0.02,0.25,0.46,0.27
12423,0.02,0.25,0.47,0.26
12424,0.02,0.25,0.48,0.25
12425,0.02,0.25,0.49,0.24
12426,0.02,0.25,0.5,0.23
12427,0.02,0.25,0.51,0.22
12428,0.02,0.25,0.52,0.21
12429,0.02,0.25,0.53,0.2
12430,0.02,0.25,0.54,0.19
12431,0.02,0.25,0.55,0.18
12432,0.02,0.25,0.56,0.17
12433,0.02,0.25,0.57,0.16
12434,0.02,0.25,0.58,0.15
12435,0.02,0.25,0.59,0.14
12436,0.02,0.25,0.6,0.13
12437,0.02,0.25,0.61,0.12
12438,0.02,0.25,0.62,0.11
12439,0.02,0.25,0.63,0.1
12440,0.02,0.25,0.64,0.09
12441,0.02,0.25,0.65,0.08
12442,0.02,0.25,0.66,0.07
12443,0.02,0.25,0.67,0.06
12444,0.02,0.25,0.68,0.05
12445,0.02,0.25,0.69,0.04
12446,0.02,0.25,0.7,0.03
12447,0.02,0.25,0.71,0.02
12448,0.02,0.25,0.72,0.01
12449,0.02,0.25,0.73,0.0
12450,0.02,0.26,0.0,0.72
12451,0.02,0.26,0.01,0.71
12452,0.02,0.26,0.02,0.7
12453,0.02,0.26,0.03,0.69
12454,0.02,0.26,0.04,0.68
12455,0.02,0.26,0.05,0.67
12456,0.02,0.26,0.06,0.66
12457,0.02,0.26,0.07,0.65
12458,0.02,0.26,0.08,0.64
12459,0.02,0.26,0.09,0.63
12460,0.02,0.26,0.1,0.62
12461,0.02,0.26,0.11,0.61
12462,0.02,0.26,0.12,0.6
12463,0.02,0.26,0.13,0.59
12464,0.02,0.26,0.14,0.58
12465,0.02,0.26,0.15,0.57
12466,0.02,0.26,0.16,0.56
12467,0.02,0.26,0.17,0.55
12468,0.02,0.26,0.18,0.54
12469,0.02,0.26,0.19,0.53
12470,0.02,0.26,0.2,0.52
12471,0.02,0.26,0.21,0.51
12472,0.02,0.26,0.22,0.5
12473,0.02,0.26,0.23,0.49
12474,0.02,0.26,0.24,0.48
12475,0.02,0.26,0.25,0.47
12476,0.02,0.26,0.26,0.46
12477,0.02,0.26,0.27,0.45
12478,0.02,0.26,0.28,0.44
12479,0.02,0.26,0.29,0.43
12480,0.02,0.26,0.3,0.42
12481,0.02,0.26,0.31,0.41
12482,0.02,0.26,0.32,0.4
12483,0.02,0.26,0.33,0.39
12484,0.02,0.26,0.34,0.38
12485,0.02,0.26,0.35,0.37
12486,0.02,0.26,0.36,0.36
12487,0.02,0.26,0.37,0.35
12488,0.02,0.26,0.38,0.34
12489,0.02,0.26,0.39,0.33
12490,0.02,0.26,0.4,0.32
12491,0.02,0.26,0.41,0.31
12492,0.02,0.26,0.42,0.3
12493,0.02,0.26,0.43,0.29
12494,0.02,0.26,0.44,0.28
12495,0.02,0.26,0.45,0.27
12496,0.02,0.26,0.46,0.26
12497,0.02,0.26,0.47,0.25
12498,0.02,0.26,0.48,0.24
12499,0.02,0.26,0.49,0.23
12500,0.02,0.26,0.5,0.22
12501,0.02,0.26,0.51,0.21
12502,0.02,0.26,0.52,0.2
12503,0.02,0.26,0.53,0.19
12504,0.02,0.26,0.54,0.18
12505,0.02,0.26,0.55,0.17
12506,0.02,0.26,0.56,0.16
12507,0.02,0.26,0.57,0.15
12508,0.02,0.26,0.58,0.14
12509,0.02,0.26,0.59,0.13
12510,0.02,0.26,0.6,0.12
12511,0.02,0.26,0.61,0.11
12512,0.02,0.26,0.62,0.1
12513,0.02,0.26,0.63,0.09
12514,0.02,0.26,0.64,0.08
12515,0.02,0.26,0.65,0.07
12516,0.02,0.26,0.66,0.06
12517,0.02,0.26,0.67,0.05
12518,0.02,0.26,0.68,0.04
12519,0.02,0.26,0.69,0.03
12520,0.02,0.26,0.7,0.02
12521,0.02,0.26,0.71,0.01
12522,0.02,0.26,0.72,0.0
12523,0.02,0.27,0.0,0.71
12524,0.02,0.27,0.01,0.7
12525,0.02,0.27,0.02,0.69
12526,0.02,0.27,0.03,0.68
12527,0.02,0.27,0.04,0.67
12528,0.02,0.27,0.05,0.66
12529,0.02,0.27,0.06,0.65
12530,0.02,0.27,0.07,0.64
12531,0.02,0.27,0.08,0.63
12532,0.02,0.27,0.09,0.62
12533,0.02,0.27,0.1,0.61
12534,0.02,0.27,0.11,0.6
12535,0.02,0.27,0.12,0.59
12536,0.02,0.27,0.13,0.58
12537,0.02,0.27,0.14,0.57
12538,0.02,0.27,0.15,0.56
12539,0.02,0.27,0.16,0.55
12540,0.02,0.27,0.17,0.54
12541,0.02,0.27,0.18,0.53
12542,0.02,0.27,0.19,0.52
12543,0.02,0.27,0.2,0.51
12544,0.02,0.27,0.21,0.5
12545,0.02,0.27,0.22,0.49
12546,0.02,0.27,0.23,0.48
12547,0.02,0.27,0.24,0.47
12548,0.02,0.27,0.25,0.46
12549,0.02,0.27,0.26,0.45
12550,0.02,0.27,0.27,0.44
12551,0.02,0.27,0.28,0.43
12552,0.02,0.27,0.29,0.42
12553,0.02,0.27,0.3,0.41
12554,0.02,0.27,0.31,0.4
12555,0.02,0.27,0.32,0.39
12556,0.02,0.27,0.33,0.38
12557,0.02,0.27,0.34,0.37
12558,0.02,0.27,0.35,0.36
12559,0.02,0.27,0.36,0.35
12560,0.02,0.27,0.37,0.34
12561,0.02,0.27,0.38,0.33
12562,0.02,0.27,0.39,0.32
12563,0.02,0.27,0.4,0.31
12564,0.02,0.27,0.41,0.3
12565,0.02,0.27,0.42,0.29
12566,0.02,0.27,0.43,0.28
12567,0.02,0.27,0.44,0.27
12568,0.02,0.27,0.45,0.26
12569,0.02,0.27,0.46,0.25
12570,0.02,0.27,0.47,0.24
12571,0.02,0.27,0.48,0.23
12572,0.02,0.27,0.49,0.22
12573,0.02,0.27,0.5,0.21
12574,0.02,0.27,0.51,0.2
12575,0.02,0.27,0.52,0.19
12576,0.02,0.27,0.53,0.18
12577,0.02,0.27,0.54,0.17
12578,0.02,0.27,0.55,0.16
12579,0.02,0.27,0.56,0.15
12580,0.02,0.27,0.57,0.14
12581,0.02,0.27,0.58,0.13
12582,0.02,0.27,0.59,0.12
12583,0.02,0.27,0.6,0.11
12584,0.02,0.27,0.61,0.1
12585,0.02,0.27,0.62,0.09
12586,0.02,0.27,0.63,0.08
12587,0.02,0.27,0.64,0.07
12588,0.02,0.27,0.65,0.06
12589,0.02,0.27,0.66,0.05
12590,0.02,0.27,0.67,0.04
12591,0.02,0.27,0.68,0.03
12592,0.02,0.27,0.69,0.02
12593,0.02,0.27,0.7,0.01
12594,0.02,0.27,0.71,0.0
12595,0.02,0.28,0.0,0.7
12596,0.02,0.28,0.01,0.69
12597,0.02,0.28,0.02,0.68
12598,0.02,0.28,0.03,0.67
12599,0.02,0.28,0.04,0.66
12600,0.02,0.28,0.05,0.65
12601,0.02,0.28,0.06,0.64
12602,0.02,0.28,0.07,0.63
12603,0.02,0.28,0.08,0.62
12604,0.02,0.28,0.09,0.61
12605,0.02,0.28,0.1,0.6
12606,0.02,0.28,0.11,0.59
12607,0.02,0.28,0.12,0.58
12608,0.02,0.28,0.13,0.57
12609,0.02,0.28,0.14,0.56
12610,0.02,0.28,0.15,0.55
12611,0.02,0.28,0.16,0.54
12612,0.02,0.28,0.17,0.53
12613,0.02,0.28,0.18,0.52
12614,0.02,0.28,0.19,0.51
12615,0.02,0.28,0.2,0.5
12616,0.02,0.28,0.21,0.49
12617,0.02,0.28,0.22,0.48
12618,0.02,0.28,0.23,0.47
12619,0.02,0.28,0.24,0.46
12620,0.02,0.28,0.25,0.45
12621,0.02,0.28,0.26,0.44
12622,0.02,0.28,0.27,0.43
12623,0.02,0.28,0.28,0.42
12624,0.02,0.28,0.29,0.41
12625,0.02,0.28,0.3,0.4
12626,0.02,0.28,0.31,0.39
12627,0.02,0.28,0.32,0.38
12628,0.02,0.28,0.33,0.37
12629,0.02,0.28,0.34,0.36
12630,0.02,0.28,0.35,0.35
12631,0.02,0.28,0.36,0.34
12632,0.02,0.28,0.37,0.33
12633,0.02,0.28,0.38,0.32
12634,0.02,0.28,0.39,0.31
12635,0.02,0.28,0.4,0.3
12636,0.02,0.28,0.41,0.29
12637,0.02,0.28,0.42,0.28
12638,0.02,0.28,0.43,0.27
12639,0.02,0.28,0.44,0.26
12640,0.02,0.28,0.45,0.25
12641,0.02,0.28,0.46,0.24
12642,0.02,0.28,0.47,0.23
12643,0.02,0.28,0.48,0.22
12644,0.02,0.28,0.49,0.21
12645,0.02,0.28,0.5,0.2
12646,0.02,0.28,0.51,0.19
12647,0.02,0.28,0.52,0.18
12648,0.02,0.28,0.53,0.17
12649,0.02,0.28,0.54,0.16
12650,0.02,0.28,0.55,0.15
12651,0.02,0.28,0.56,0.14
12652,0.02,0.28,0.57,0.13
12653,0.02,0.28,0.58,0.12
12654,0.02,0.28,0.59,0.11
12655,0.02,0.28,0.6,0.1
12656,0.02,0.28,0.61,0.09
12657,0.02,0.28,0.62,0.08
12658,0.02,0.28,0.63,0.07
12659,0.02,0.28,0.64,0.06
12660,0.02,0.28,0.65,0.05
12661,0.02,0.28,0.66,0.04
12662,0.02,0.28,0.67,0.03
12663,0.02,0.28,0.68,0.02
12664,0.02,0.28,0.69,0.01
12665,0.02,0.28,0.7,0.0
12666,0.02,0.29,0.0,0.69
12667,0.02,0.29,0.01,0.68
12668,0.02,0.29,0.02,0.67
12669,0.02,0.29,0.03,0.66
12670,0.02,0.29,0.04,0.65
12671,0.02,0.29,0.05,0.64
12672,0.02,0.29,0.06,0.63
12673,0.02,0.29,0.07,0.62
12674,0.02,0.29,0.08,0.61
12675,0.02,0.29,0.09,0.6
12676,0.02,0.29,0.1,0.59
12677,0.02,0.29,0.11,0.58
12678,0.02,0.29,0.12,0.57
12679,0.02,0.29,0.13,0.56
12680,0.02,0.29,0.14,0.55
12681,0.02,0.29,0.15,0.54
12682,0.02,0.29,0.16,0.53
12683,0.02,0.29,0.17,0.52
12684,0.02,0.29,0.18,0.51
12685,0.02,0.29,0.19,0.5
12686,0.02,0.29,0.2,0.49
12687,0.02,0.29,0.21,0.48
12688,0.02,0.29,0.22,0.47
